TIMESTAMP,RESOURCES,importCost,emission
2982,gazNat,14.17,203.5
2983,gazNat,14.17,203.5
2984,gazNat,14.17,203.5
2985,gazNat,14.17,203.5
2986,gazNat,14.17,203.5
2987,gazNat,14.17,203.5
2988,gazNat,14.17,203.5
2989,gazNat,14.17,203.5
2990,gazNat,14.17,203.5
2991,gazNat,14.17,203.5
2992,gazNat,14.17,203.5
2993,gazNat,14.17,203.5
2994,gazNat,14.17,203.5
2995,gazNat,14.17,203.5
2996,gazNat,14.17,203.5
2997,gazNat,14.17,203.5
2998,gazNat,14.17,203.5
2999,gazNat,14.17,203.5
3000,gazNat,14.17,203.5
3001,gazNat,14.17,203.5
3002,gazNat,14.17,203.5
3003,gazNat,14.17,203.5
3004,gazNat,14.17,203.5
3005,gazNat,14.17,203.5
3006,gazNat,14.17,203.5
3007,gazNat,14.17,203.5
3008,gazNat,14.17,203.5
3009,gazNat,14.17,203.5
3010,gazNat,14.17,203.5
3011,gazNat,14.17,203.5
3012,gazNat,14.17,203.5
3013,gazNat,14.17,203.5
3014,gazNat,14.17,203.5
3015,gazNat,14.17,203.5
3016,gazNat,14.17,203.5
3017,gazNat,14.17,203.5
3018,gazNat,14.17,203.5
3019,gazNat,14.17,203.5
3020,gazNat,14.17,203.5
3021,gazNat,14.17,203.5
3022,gazNat,14.17,203.5
3023,gazNat,14.17,203.5
3024,gazNat,14.17,203.5
3025,gazNat,14.17,203.5
3026,gazNat,14.17,203.5
3027,gazNat,14.17,203.5
3028,gazNat,14.17,203.5
3029,gazNat,14.17,203.5
3030,gazNat,14.17,203.5
3031,gazNat,14.17,203.5
3032,gazNat,14.17,203.5
3033,gazNat,14.17,203.5
3034,gazNat,14.17,203.5
3035,gazNat,14.17,203.5
3036,gazNat,14.17,203.5
3037,gazNat,14.17,203.5
3038,gazNat,14.17,203.5
3039,gazNat,14.17,203.5
3040,gazNat,14.17,203.5
3041,gazNat,14.17,203.5
3042,gazNat,14.17,203.5
3043,gazNat,14.17,203.5
3044,gazNat,14.17,203.5
3045,gazNat,14.17,203.5
3046,gazNat,14.17,203.5
3047,gazNat,14.17,203.5
3048,gazNat,14.17,203.5
3049,gazNat,14.17,203.5
3050,gazNat,14.57,203.5
3051,gazNat,14.57,203.5
3052,gazNat,14.57,203.5
3053,gazNat,14.57,203.5
3054,gazNat,14.57,203.5
3055,gazNat,14.57,203.5
3056,gazNat,14.57,203.5
3057,gazNat,14.57,203.5
3058,gazNat,14.57,203.5
3059,gazNat,14.57,203.5
3060,gazNat,14.57,203.5
3061,gazNat,14.57,203.5
3062,gazNat,14.57,203.5
3063,gazNat,14.57,203.5
3064,gazNat,14.57,203.5
3065,gazNat,14.57,203.5
3066,gazNat,14.57,203.5
3067,gazNat,14.57,203.5
3068,gazNat,14.57,203.5
3069,gazNat,14.57,203.5
3070,gazNat,14.57,203.5
3071,gazNat,14.57,203.5
3072,gazNat,14.57,203.5
3073,gazNat,14.57,203.5
3074,gazNat,14.57,203.5
3075,gazNat,14.57,203.5
3076,gazNat,14.57,203.5
3077,gazNat,14.57,203.5
3078,gazNat,14.57,203.5
3079,gazNat,14.57,203.5
3080,gazNat,14.57,203.5
3081,gazNat,14.57,203.5
3082,gazNat,14.57,203.5
3083,gazNat,14.57,203.5
3084,gazNat,14.57,203.5
3085,gazNat,14.57,203.5
3086,gazNat,14.57,203.5
3087,gazNat,14.57,203.5
3088,gazNat,14.57,203.5
3089,gazNat,14.57,203.5
3090,gazNat,14.57,203.5
3091,gazNat,14.57,203.5
3092,gazNat,14.57,203.5
3093,gazNat,14.57,203.5
3094,gazNat,14.57,203.5
3095,gazNat,14.57,203.5
3096,gazNat,14.57,203.5
3097,gazNat,14.57,203.5
3098,gazNat,13.63,203.5
3099,gazNat,13.63,203.5
3100,gazNat,13.63,203.5
3101,gazNat,13.63,203.5
3102,gazNat,13.63,203.5
3103,gazNat,13.63,203.5
3104,gazNat,13.63,203.5
3105,gazNat,13.63,203.5
3106,gazNat,13.63,203.5
3107,gazNat,13.63,203.5
3108,gazNat,13.63,203.5
3109,gazNat,13.63,203.5
3110,gazNat,13.63,203.5
3111,gazNat,13.63,203.5
3112,gazNat,13.63,203.5
3113,gazNat,13.63,203.5
3114,gazNat,13.63,203.5
3115,gazNat,13.63,203.5
3116,gazNat,13.63,203.5
3117,gazNat,13.63,203.5
3118,gazNat,13.63,203.5
3119,gazNat,13.63,203.5
3120,gazNat,13.63,203.5
3121,gazNat,13.63,203.5
3122,gazNat,13.63,203.5
3123,gazNat,13.63,203.5
3124,gazNat,13.63,203.5
3125,gazNat,13.63,203.5
3126,gazNat,13.63,203.5
3127,gazNat,13.63,203.5
3128,gazNat,13.63,203.5
3129,gazNat,13.63,203.5
3130,gazNat,13.63,203.5
3131,gazNat,13.63,203.5
3132,gazNat,13.63,203.5
3133,gazNat,13.63,203.5
3134,gazNat,13.63,203.5
3135,gazNat,13.63,203.5
3136,gazNat,13.63,203.5
3137,gazNat,13.63,203.5
3138,gazNat,13.63,203.5
3139,gazNat,13.63,203.5
3140,gazNat,13.63,203.5
3141,gazNat,13.63,203.5
3142,gazNat,13.63,203.5
3143,gazNat,13.63,203.5
3144,gazNat,13.63,203.5
3145,gazNat,13.63,203.5
3146,gazNat,13.2,203.5
3147,gazNat,13.2,203.5
3148,gazNat,13.2,203.5
3149,gazNat,13.2,203.5
3150,gazNat,13.2,203.5
3151,gazNat,13.2,203.5
3152,gazNat,13.2,203.5
3153,gazNat,13.2,203.5
3154,gazNat,13.2,203.5
3155,gazNat,13.2,203.5
3156,gazNat,13.2,203.5
3157,gazNat,13.2,203.5
3158,gazNat,13.2,203.5
3159,gazNat,13.2,203.5
3160,gazNat,13.2,203.5
3161,gazNat,13.2,203.5
3162,gazNat,13.2,203.5
3163,gazNat,13.2,203.5
3164,gazNat,13.2,203.5
3165,gazNat,13.2,203.5
3166,gazNat,13.2,203.5
3167,gazNat,13.2,203.5
3168,gazNat,13.2,203.5
3169,gazNat,13.2,203.5
3170,gazNat,13.2,203.5
3171,gazNat,13.2,203.5
3172,gazNat,13.2,203.5
3173,gazNat,13.2,203.5
3174,gazNat,13.2,203.5
3175,gazNat,13.2,203.5
3176,gazNat,13.2,203.5
3177,gazNat,13.2,203.5
3178,gazNat,13.2,203.5
3179,gazNat,13.2,203.5
3180,gazNat,13.2,203.5
3181,gazNat,13.2,203.5
3182,gazNat,13.2,203.5
3183,gazNat,13.2,203.5
3184,gazNat,13.2,203.5
3185,gazNat,13.2,203.5
3186,gazNat,13.2,203.5
3187,gazNat,13.2,203.5
3188,gazNat,13.2,203.5
3189,gazNat,13.2,203.5
3190,gazNat,13.2,203.5
3191,gazNat,13.2,203.5
3192,gazNat,13.2,203.5
3193,gazNat,13.2,203.5
3194,gazNat,13.2,203.5
3195,gazNat,13.2,203.5
3196,gazNat,13.2,203.5
3197,gazNat,13.2,203.5
3198,gazNat,13.2,203.5
3199,gazNat,13.2,203.5
3200,gazNat,13.2,203.5
3201,gazNat,13.2,203.5
3202,gazNat,13.2,203.5
3203,gazNat,13.2,203.5
3204,gazNat,13.2,203.5
3205,gazNat,13.2,203.5
3206,gazNat,13.2,203.5
3207,gazNat,13.2,203.5
3208,gazNat,13.2,203.5
3209,gazNat,13.2,203.5
3210,gazNat,13.2,203.5
3211,gazNat,13.2,203.5
3212,gazNat,13.2,203.5
3213,gazNat,13.2,203.5
3214,gazNat,13.2,203.5
3215,gazNat,13.2,203.5
3216,gazNat,13.2,203.5
3217,gazNat,13.2,203.5
3218,gazNat,12.56,203.5
3219,gazNat,12.56,203.5
3220,gazNat,12.56,203.5
3221,gazNat,12.56,203.5
3222,gazNat,12.56,203.5
3223,gazNat,12.56,203.5
3224,gazNat,12.56,203.5
3225,gazNat,12.56,203.5
3226,gazNat,12.56,203.5
3227,gazNat,12.56,203.5
3228,gazNat,12.56,203.5
3229,gazNat,12.56,203.5
3230,gazNat,12.56,203.5
3231,gazNat,12.56,203.5
3232,gazNat,12.56,203.5
3233,gazNat,12.56,203.5
3234,gazNat,12.56,203.5
3235,gazNat,12.56,203.5
3236,gazNat,12.56,203.5
3237,gazNat,12.56,203.5
3238,gazNat,12.56,203.5
3239,gazNat,12.56,203.5
3240,gazNat,12.56,203.5
3241,gazNat,12.56,203.5
3242,gazNat,12.56,203.5
3243,gazNat,12.56,203.5
3244,gazNat,12.56,203.5
3245,gazNat,12.56,203.5
3246,gazNat,12.56,203.5
3247,gazNat,12.56,203.5
3248,gazNat,12.56,203.5
3249,gazNat,12.56,203.5
3250,gazNat,12.56,203.5
3251,gazNat,12.56,203.5
3252,gazNat,12.56,203.5
3253,gazNat,12.56,203.5
3254,gazNat,12.56,203.5
3255,gazNat,12.56,203.5
3256,gazNat,12.56,203.5
3257,gazNat,12.56,203.5
3258,gazNat,12.56,203.5
3259,gazNat,12.56,203.5
3260,gazNat,12.56,203.5
3261,gazNat,12.56,203.5
3262,gazNat,12.56,203.5
3263,gazNat,12.56,203.5
3264,gazNat,12.56,203.5
3265,gazNat,12.56,203.5
3266,gazNat,12.56,203.5
3267,gazNat,12.56,203.5
3268,gazNat,12.56,203.5
3269,gazNat,12.56,203.5
3270,gazNat,12.56,203.5
3271,gazNat,12.56,203.5
3272,gazNat,12.56,203.5
3273,gazNat,12.56,203.5
3274,gazNat,12.56,203.5
3275,gazNat,12.56,203.5
3276,gazNat,12.56,203.5
3277,gazNat,12.56,203.5
3278,gazNat,12.56,203.5
3279,gazNat,12.56,203.5
3280,gazNat,12.56,203.5
3281,gazNat,12.56,203.5
3282,gazNat,12.56,203.5
3283,gazNat,12.56,203.5
3284,gazNat,12.56,203.5
3285,gazNat,12.56,203.5
3286,gazNat,12.56,203.5
3287,gazNat,12.56,203.5
3288,gazNat,12.56,203.5
3289,gazNat,12.56,203.5
3290,gazNat,13.22,203.5
3291,gazNat,13.22,203.5
3292,gazNat,13.22,203.5
3293,gazNat,13.22,203.5
3294,gazNat,13.22,203.5
3295,gazNat,13.22,203.5
3296,gazNat,13.22,203.5
3297,gazNat,13.22,203.5
3298,gazNat,13.22,203.5
3299,gazNat,13.22,203.5
3300,gazNat,13.22,203.5
3301,gazNat,13.22,203.5
3302,gazNat,13.22,203.5
3303,gazNat,13.22,203.5
3304,gazNat,13.22,203.5
3305,gazNat,13.22,203.5
3306,gazNat,13.22,203.5
3307,gazNat,13.22,203.5
3308,gazNat,13.22,203.5
3309,gazNat,13.22,203.5
3310,gazNat,13.22,203.5
3311,gazNat,13.22,203.5
3312,gazNat,13.22,203.5
3313,gazNat,13.22,203.5
3314,gazNat,13.22,203.5
3315,gazNat,13.22,203.5
3316,gazNat,13.22,203.5
3317,gazNat,13.22,203.5
3318,gazNat,13.22,203.5
3319,gazNat,13.22,203.5
3320,gazNat,13.22,203.5
3321,gazNat,13.22,203.5
3322,gazNat,13.22,203.5
3323,gazNat,13.22,203.5
3324,gazNat,13.22,203.5
3325,gazNat,13.22,203.5
3326,gazNat,13.22,203.5
3327,gazNat,13.22,203.5
3328,gazNat,13.22,203.5
3329,gazNat,13.22,203.5
3330,gazNat,13.22,203.5
3331,gazNat,13.22,203.5
3332,gazNat,13.22,203.5
3333,gazNat,13.22,203.5
3334,gazNat,13.22,203.5
3335,gazNat,13.22,203.5
3336,gazNat,13.22,203.5
3337,gazNat,13.22,203.5
3338,gazNat,12.72,203.5
3339,gazNat,12.72,203.5
3340,gazNat,12.72,203.5
3341,gazNat,12.72,203.5
3342,gazNat,12.72,203.5
3343,gazNat,12.72,203.5
3344,gazNat,12.72,203.5
3345,gazNat,12.72,203.5
3346,gazNat,12.72,203.5
3347,gazNat,12.72,203.5
3348,gazNat,12.72,203.5
3349,gazNat,12.72,203.5
3350,gazNat,12.72,203.5
3351,gazNat,12.72,203.5
3352,gazNat,12.72,203.5
3353,gazNat,12.72,203.5
3354,gazNat,12.72,203.5
3355,gazNat,12.72,203.5
3356,gazNat,12.72,203.5
3357,gazNat,12.72,203.5
3358,gazNat,12.72,203.5
3359,gazNat,12.72,203.5
3360,gazNat,12.72,203.5
3361,gazNat,12.72,203.5
3362,gazNat,12.72,203.5
3363,gazNat,12.72,203.5
3364,gazNat,12.72,203.5
3365,gazNat,12.72,203.5
3366,gazNat,12.72,203.5
3367,gazNat,12.72,203.5
3368,gazNat,12.72,203.5
3369,gazNat,12.72,203.5
3370,gazNat,12.72,203.5
3371,gazNat,12.72,203.5
3372,gazNat,12.72,203.5
3373,gazNat,12.72,203.5
3374,gazNat,12.72,203.5
3375,gazNat,12.72,203.5
3376,gazNat,12.72,203.5
3377,gazNat,12.72,203.5
3378,gazNat,12.72,203.5
3379,gazNat,12.72,203.5
3380,gazNat,12.72,203.5
3381,gazNat,12.72,203.5
3382,gazNat,12.72,203.5
3383,gazNat,12.72,203.5
3384,gazNat,12.72,203.5
3385,gazNat,12.72,203.5
3386,gazNat,12.72,203.5
3387,gazNat,12.72,203.5
3388,gazNat,12.72,203.5
3389,gazNat,12.72,203.5
3390,gazNat,12.72,203.5
3391,gazNat,12.72,203.5
3392,gazNat,12.72,203.5
3393,gazNat,12.72,203.5
3394,gazNat,12.72,203.5
3395,gazNat,12.72,203.5
3396,gazNat,12.72,203.5
3397,gazNat,12.72,203.5
3398,gazNat,12.72,203.5
3399,gazNat,12.72,203.5
3400,gazNat,12.72,203.5
3401,gazNat,12.72,203.5
3402,gazNat,12.72,203.5
3403,gazNat,12.72,203.5
3404,gazNat,12.72,203.5
3405,gazNat,12.72,203.5
3406,gazNat,12.72,203.5
3407,gazNat,12.72,203.5
3408,gazNat,12.72,203.5
3409,gazNat,12.72,203.5
3410,gazNat,10.9,203.5
3411,gazNat,10.9,203.5
3412,gazNat,10.9,203.5
3413,gazNat,10.9,203.5
3414,gazNat,10.9,203.5
3415,gazNat,10.9,203.5
3416,gazNat,10.9,203.5
3417,gazNat,10.9,203.5
3418,gazNat,10.9,203.5
3419,gazNat,10.9,203.5
3420,gazNat,10.9,203.5
3421,gazNat,10.9,203.5
3422,gazNat,10.9,203.5
3423,gazNat,10.9,203.5
3424,gazNat,10.9,203.5
3425,gazNat,10.9,203.5
3426,gazNat,10.9,203.5
3427,gazNat,10.9,203.5
3428,gazNat,10.9,203.5
3429,gazNat,10.9,203.5
3430,gazNat,10.9,203.5
3431,gazNat,10.9,203.5
3432,gazNat,10.9,203.5
3433,gazNat,10.9,203.5
3434,gazNat,8.91,203.5
3435,gazNat,8.91,203.5
3436,gazNat,8.91,203.5
3437,gazNat,8.91,203.5
3438,gazNat,8.91,203.5
3439,gazNat,8.91,203.5
3440,gazNat,8.91,203.5
3441,gazNat,8.91,203.5
3442,gazNat,8.91,203.5
3443,gazNat,8.91,203.5
3444,gazNat,8.91,203.5
3445,gazNat,8.91,203.5
3446,gazNat,8.91,203.5
3447,gazNat,8.91,203.5
3448,gazNat,8.91,203.5
3449,gazNat,8.91,203.5
3450,gazNat,8.91,203.5
3451,gazNat,8.91,203.5
3452,gazNat,8.91,203.5
3453,gazNat,8.91,203.5
3454,gazNat,8.91,203.5
3455,gazNat,8.91,203.5
3456,gazNat,8.91,203.5
3457,gazNat,8.91,203.5
3458,gazNat,8.91,203.5
3459,gazNat,8.91,203.5
3460,gazNat,8.91,203.5
3461,gazNat,8.91,203.5
3462,gazNat,8.91,203.5
3463,gazNat,8.91,203.5
3464,gazNat,8.91,203.5
3465,gazNat,8.91,203.5
3466,gazNat,8.91,203.5
3467,gazNat,8.91,203.5
3468,gazNat,8.91,203.5
3469,gazNat,8.91,203.5
3470,gazNat,8.91,203.5
3471,gazNat,8.91,203.5
3472,gazNat,8.91,203.5
3473,gazNat,8.91,203.5
3474,gazNat,8.91,203.5
3475,gazNat,8.91,203.5
3476,gazNat,8.91,203.5
3477,gazNat,8.91,203.5
3478,gazNat,8.91,203.5
3479,gazNat,8.91,203.5
3480,gazNat,8.91,203.5
3481,gazNat,8.91,203.5
3482,gazNat,9.77,203.5
3483,gazNat,9.77,203.5
3484,gazNat,9.77,203.5
3485,gazNat,9.77,203.5
3486,gazNat,9.77,203.5
3487,gazNat,9.77,203.5
3488,gazNat,9.77,203.5
3489,gazNat,9.77,203.5
3490,gazNat,9.77,203.5
3491,gazNat,9.77,203.5
3492,gazNat,9.77,203.5
3493,gazNat,9.77,203.5
3494,gazNat,9.77,203.5
3495,gazNat,9.77,203.5
3496,gazNat,9.77,203.5
3497,gazNat,9.77,203.5
3498,gazNat,9.77,203.5
3499,gazNat,9.77,203.5
3500,gazNat,9.77,203.5
3501,gazNat,9.77,203.5
3502,gazNat,9.77,203.5
3503,gazNat,9.77,203.5
3504,gazNat,9.77,203.5
3505,gazNat,9.77,203.5
3506,gazNat,9.77,203.5
3507,gazNat,9.77,203.5
3508,gazNat,9.77,203.5
3509,gazNat,9.77,203.5
3510,gazNat,9.77,203.5
3511,gazNat,9.77,203.5
3512,gazNat,9.77,203.5
3513,gazNat,9.77,203.5
3514,gazNat,9.77,203.5
3515,gazNat,9.77,203.5
3516,gazNat,9.77,203.5
3517,gazNat,9.77,203.5
3518,gazNat,9.77,203.5
3519,gazNat,9.77,203.5
3520,gazNat,9.77,203.5
3521,gazNat,9.77,203.5
3522,gazNat,9.77,203.5
3523,gazNat,9.77,203.5
3524,gazNat,9.77,203.5
3525,gazNat,9.77,203.5
3526,gazNat,9.77,203.5
3527,gazNat,9.77,203.5
3528,gazNat,9.77,203.5
3529,gazNat,9.77,203.5
3530,gazNat,10.36,203.5
3531,gazNat,10.36,203.5
3532,gazNat,10.36,203.5
3533,gazNat,10.36,203.5
3534,gazNat,10.36,203.5
3535,gazNat,10.36,203.5
3536,gazNat,10.36,203.5
3537,gazNat,10.36,203.5
3538,gazNat,10.36,203.5
3539,gazNat,10.36,203.5
3540,gazNat,10.36,203.5
3541,gazNat,10.36,203.5
3542,gazNat,10.36,203.5
3543,gazNat,10.36,203.5
3544,gazNat,10.36,203.5
3545,gazNat,10.36,203.5
3546,gazNat,10.36,203.5
3547,gazNat,10.36,203.5
3548,gazNat,10.36,203.5
3549,gazNat,10.36,203.5
3550,gazNat,10.36,203.5
3551,gazNat,10.36,203.5
3552,gazNat,10.36,203.5
3553,gazNat,10.36,203.5
3554,gazNat,10.36,203.5
3555,gazNat,10.36,203.5
3556,gazNat,10.36,203.5
3557,gazNat,10.36,203.5
3558,gazNat,10.36,203.5
3559,gazNat,10.36,203.5
3560,gazNat,10.36,203.5
3561,gazNat,10.36,203.5
3562,gazNat,10.36,203.5
3563,gazNat,10.36,203.5
3564,gazNat,10.36,203.5
3565,gazNat,10.36,203.5
3566,gazNat,10.36,203.5
3567,gazNat,10.36,203.5
3568,gazNat,10.36,203.5
3569,gazNat,10.36,203.5
3570,gazNat,10.36,203.5
3571,gazNat,10.36,203.5
3572,gazNat,10.36,203.5
3573,gazNat,10.36,203.5
3574,gazNat,10.36,203.5
3575,gazNat,10.36,203.5
3576,gazNat,10.36,203.5
3577,gazNat,10.36,203.5
3578,gazNat,8.96,203.5
3579,gazNat,8.96,203.5
3580,gazNat,8.96,203.5
3581,gazNat,8.96,203.5
3582,gazNat,8.96,203.5
3583,gazNat,8.96,203.5
3584,gazNat,8.96,203.5
3585,gazNat,8.96,203.5
3586,gazNat,8.96,203.5
3587,gazNat,8.96,203.5
3588,gazNat,8.96,203.5
3589,gazNat,8.96,203.5
3590,gazNat,8.96,203.5
3591,gazNat,8.96,203.5
3592,gazNat,8.96,203.5
3593,gazNat,8.96,203.5
3594,gazNat,8.96,203.5
3595,gazNat,8.96,203.5
3596,gazNat,8.96,203.5
3597,gazNat,8.96,203.5
3598,gazNat,8.96,203.5
3599,gazNat,8.96,203.5
3600,gazNat,8.96,203.5
3601,gazNat,8.96,203.5
3602,gazNat,10.09,203.5
3603,gazNat,10.09,203.5
3604,gazNat,10.09,203.5
3605,gazNat,10.09,203.5
3606,gazNat,10.09,203.5
3607,gazNat,10.09,203.5
3608,gazNat,10.09,203.5
3609,gazNat,10.09,203.5
3610,gazNat,10.09,203.5
3611,gazNat,10.09,203.5
3612,gazNat,10.09,203.5
3613,gazNat,10.09,203.5
3614,gazNat,10.09,203.5
3615,gazNat,10.09,203.5
3616,gazNat,10.09,203.5
3617,gazNat,10.09,203.5
3618,gazNat,10.09,203.5
3619,gazNat,10.09,203.5
3620,gazNat,10.09,203.5
3621,gazNat,10.09,203.5
3622,gazNat,10.09,203.5
3623,gazNat,10.09,203.5
3624,gazNat,10.09,203.5
3625,gazNat,10.09,203.5
3626,gazNat,10.09,203.5
3627,gazNat,10.09,203.5
3628,gazNat,10.09,203.5
3629,gazNat,10.09,203.5
3630,gazNat,10.09,203.5
3631,gazNat,10.09,203.5
3632,gazNat,10.09,203.5
3633,gazNat,10.09,203.5
3634,gazNat,10.09,203.5
3635,gazNat,10.09,203.5
3636,gazNat,10.09,203.5
3637,gazNat,10.09,203.5
3638,gazNat,10.09,203.5
3639,gazNat,10.09,203.5
3640,gazNat,10.09,203.5
3641,gazNat,10.09,203.5
3642,gazNat,10.09,203.5
3643,gazNat,10.09,203.5
3644,gazNat,10.09,203.5
3645,gazNat,10.09,203.5
3646,gazNat,10.09,203.5
3647,gazNat,10.09,203.5
3648,gazNat,10.09,203.5
3649,gazNat,10.09,203.5
3650,gazNat,10.95,203.5
3651,gazNat,10.95,203.5
3652,gazNat,10.95,203.5
3653,gazNat,10.95,203.5
3654,gazNat,10.95,203.5
3655,gazNat,10.95,203.5
3656,gazNat,10.95,203.5
3657,gazNat,10.95,203.5
3658,gazNat,10.95,203.5
3659,gazNat,10.95,203.5
3660,gazNat,10.95,203.5
3661,gazNat,10.95,203.5
3662,gazNat,10.95,203.5
3663,gazNat,10.95,203.5
3664,gazNat,10.95,203.5
3665,gazNat,10.95,203.5
3666,gazNat,10.95,203.5
3667,gazNat,10.95,203.5
3668,gazNat,10.95,203.5
3669,gazNat,10.95,203.5
3670,gazNat,10.95,203.5
3671,gazNat,10.95,203.5
3672,gazNat,10.95,203.5
3673,gazNat,10.95,203.5
3674,gazNat,10.95,203.5
3675,gazNat,10.95,203.5
3676,gazNat,10.95,203.5
3677,gazNat,10.95,203.5
3678,gazNat,10.95,203.5
3679,gazNat,10.95,203.5
3680,gazNat,10.95,203.5
3681,gazNat,10.95,203.5
3682,gazNat,10.95,203.5
3683,gazNat,10.95,203.5
3684,gazNat,10.95,203.5
3685,gazNat,10.95,203.5
3686,gazNat,10.95,203.5
3687,gazNat,10.95,203.5
3688,gazNat,10.95,203.5
3689,gazNat,10.95,203.5
3690,gazNat,10.95,203.5
3691,gazNat,10.95,203.5
3692,gazNat,10.95,203.5
3693,gazNat,10.95,203.5
3694,gazNat,10.95,203.5
3695,gazNat,10.95,203.5
3696,gazNat,10.95,203.5
3697,gazNat,10.95,203.5
3698,gazNat,10.95,203.5
3699,gazNat,10.95,203.5
3700,gazNat,10.95,203.5
3701,gazNat,10.95,203.5
3702,gazNat,10.95,203.5
3703,gazNat,10.95,203.5
3704,gazNat,10.95,203.5
3705,gazNat,10.95,203.5
3706,gazNat,10.95,203.5
3707,gazNat,10.95,203.5
3708,gazNat,10.95,203.5
3709,gazNat,10.95,203.5
3710,gazNat,10.95,203.5
3711,gazNat,10.95,203.5
3712,gazNat,10.95,203.5
3713,gazNat,10.95,203.5
3714,gazNat,10.95,203.5
3715,gazNat,10.95,203.5
3716,gazNat,10.95,203.5
3717,gazNat,10.95,203.5
3718,gazNat,10.95,203.5
3719,gazNat,10.95,203.5
3720,gazNat,10.95,203.5
3721,gazNat,10.95,203.5
3722,gazNat,10.95,203.5
3723,gazNat,10.95,203.5
3724,gazNat,10.95,203.5
3725,gazNat,10.95,203.5
3726,gazNat,10.95,203.5
3727,gazNat,10.95,203.5
3728,gazNat,10.95,203.5
3729,gazNat,10.95,203.5
3730,gazNat,10.95,203.5
3731,gazNat,10.95,203.5
3732,gazNat,10.95,203.5
3733,gazNat,10.95,203.5
3734,gazNat,10.95,203.5
3735,gazNat,10.95,203.5
3736,gazNat,10.95,203.5
3737,gazNat,10.95,203.5
3738,gazNat,10.95,203.5
3739,gazNat,10.95,203.5
3740,gazNat,10.95,203.5
3741,gazNat,10.95,203.5
3742,gazNat,10.95,203.5
3743,gazNat,10.95,203.5
3744,gazNat,10.95,203.5
3745,gazNat,10.95,203.5
3746,gazNat,11.11,203.5
3747,gazNat,11.11,203.5
3748,gazNat,11.11,203.5
3749,gazNat,11.11,203.5
3750,gazNat,11.11,203.5
3751,gazNat,11.11,203.5
3752,gazNat,11.11,203.5
3753,gazNat,11.11,203.5
3754,gazNat,11.11,203.5
3755,gazNat,11.11,203.5
3756,gazNat,11.11,203.5
3757,gazNat,11.11,203.5
3758,gazNat,11.11,203.5
3759,gazNat,11.11,203.5
3760,gazNat,11.11,203.5
3761,gazNat,11.11,203.5
3762,gazNat,11.11,203.5
3763,gazNat,11.11,203.5
3764,gazNat,11.11,203.5
3765,gazNat,11.11,203.5
3766,gazNat,11.11,203.5
3767,gazNat,11.11,203.5
3768,gazNat,11.11,203.5
3769,gazNat,11.11,203.5
3770,gazNat,11.11,203.5
3771,gazNat,11.11,203.5
3772,gazNat,11.11,203.5
3773,gazNat,11.11,203.5
3774,gazNat,11.11,203.5
3775,gazNat,11.11,203.5
3776,gazNat,11.11,203.5
3777,gazNat,11.11,203.5
3778,gazNat,11.11,203.5
3779,gazNat,11.11,203.5
3780,gazNat,11.11,203.5
3781,gazNat,11.11,203.5
3782,gazNat,11.11,203.5
3783,gazNat,11.11,203.5
3784,gazNat,11.11,203.5
3785,gazNat,11.11,203.5
3786,gazNat,11.11,203.5
3787,gazNat,11.11,203.5
3788,gazNat,11.11,203.5
3789,gazNat,11.11,203.5
3790,gazNat,11.11,203.5
3791,gazNat,11.11,203.5
3792,gazNat,11.11,203.5
3793,gazNat,11.11,203.5
3794,gazNat,11.11,203.5
3795,gazNat,11.11,203.5
3796,gazNat,11.11,203.5
3797,gazNat,11.11,203.5
3798,gazNat,11.11,203.5
3799,gazNat,11.11,203.5
3800,gazNat,11.11,203.5
3801,gazNat,11.11,203.5
3802,gazNat,11.11,203.5
3803,gazNat,11.11,203.5
3804,gazNat,11.11,203.5
3805,gazNat,11.11,203.5
3806,gazNat,11.11,203.5
3807,gazNat,11.11,203.5
3808,gazNat,11.11,203.5
3809,gazNat,11.11,203.5
3810,gazNat,11.11,203.5
3811,gazNat,11.11,203.5
3812,gazNat,11.11,203.5
3813,gazNat,11.11,203.5
3814,gazNat,11.11,203.5
3815,gazNat,11.11,203.5
3816,gazNat,11.11,203.5
3817,gazNat,11.11,203.5
3818,gazNat,11.11,203.5
3819,gazNat,11.11,203.5
3820,gazNat,11.11,203.5
3821,gazNat,11.11,203.5
3822,gazNat,11.11,203.5
3823,gazNat,11.11,203.5
3824,gazNat,11.11,203.5
3825,gazNat,11.11,203.5
3826,gazNat,11.11,203.5
3827,gazNat,11.11,203.5
3828,gazNat,11.11,203.5
3829,gazNat,11.11,203.5
3830,gazNat,11.11,203.5
3831,gazNat,11.11,203.5
3832,gazNat,11.11,203.5
3833,gazNat,11.11,203.5
3834,gazNat,11.11,203.5
3835,gazNat,11.11,203.5
3836,gazNat,11.11,203.5
3837,gazNat,11.11,203.5
3838,gazNat,11.11,203.5
3839,gazNat,11.11,203.5
3840,gazNat,11.11,203.5
3841,gazNat,11.11,203.5
3842,gazNat,11.27,203.5
3843,gazNat,11.27,203.5
3844,gazNat,11.27,203.5
3845,gazNat,11.27,203.5
3846,gazNat,11.27,203.5
3847,gazNat,11.27,203.5
3848,gazNat,11.27,203.5
3849,gazNat,11.27,203.5
3850,gazNat,11.27,203.5
3851,gazNat,11.27,203.5
3852,gazNat,11.27,203.5
3853,gazNat,11.27,203.5
3854,gazNat,11.27,203.5
