TIMESTAMP,RESOURCES,areaConsumption
6608,electricity,53329
6609,electricity,54112
6610,electricity,54867
6611,electricity,55409
6612,electricity,55232
6613,electricity,54024
6614,electricity,53324
6615,electricity,52149
6616,electricity,51015
6617,electricity,50754
6618,electricity,53352
6619,electricity,55194
6620,electricity,50972
6621,electricity,47181
6622,electricity,49310
6623,electricity,47652
6624,electricity,42572
6625,electricity,41187
6626,electricity,39003
6627,electricity,37402
6628,electricity,37709
6629,electricity,40835
6630,electricity,47694
6631,electricity,51920
6632,electricity,53213
6633,electricity,54346
6634,electricity,54904
6635,electricity,55451
6636,electricity,54944
6637,electricity,53402
6638,electricity,52178
6639,electricity,50572
6640,electricity,49379
6641,electricity,49705
6642,electricity,51725
6643,electricity,53160
6644,electricity,49426
6645,electricity,46268
6646,electricity,48690
6647,electricity,46744
6648,electricity,41424
6649,electricity,40072
6650,electricity,37505
6651,electricity,35470
6652,electricity,34939
6653,electricity,35932
6654,electricity,37998
6655,electricity,39786
6656,electricity,42725
6657,electricity,45184
6658,electricity,45979
6659,electricity,47323
6660,electricity,48474
6661,electricity,45624
6662,electricity,44215
6663,electricity,42400
6664,electricity,41650
6665,electricity,42302
6666,electricity,44669
6667,electricity,47565
6668,electricity,44648
6669,electricity,42211
6670,electricity,45554
6671,electricity,44920
6672,electricity,40089
6673,electricity,38418
6674,electricity,35671
6675,electricity,33648
6676,electricity,32715
6677,electricity,33123
6678,electricity,34309
6679,electricity,35071
6680,electricity,37366
6681,electricity,40204
6682,electricity,42203
6683,electricity,43891
6684,electricity,45387
6685,electricity,41900
6686,electricity,40003
6687,electricity,38555
6688,electricity,37924
6689,electricity,39105
6690,electricity,42618
6691,electricity,47070
6692,electricity,44985
6693,electricity,42193
6694,electricity,44971
6695,electricity,43954
6696,electricity,39366
6697,electricity,38317
6698,electricity,36177
6699,electricity,34614
6700,electricity,35477
6701,electricity,39286
6702,electricity,46783
6703,electricity,51108
6704,electricity,52162
6705,electricity,53107
6706,electricity,53570
6707,electricity,54235
6708,electricity,54076
6709,electricity,52899
6710,electricity,51666
6711,electricity,50335
6712,electricity,49290
6713,electricity,49264
6714,electricity,52360
6715,electricity,55122
6716,electricity,50635
6717,electricity,46836
6718,electricity,49061
6719,electricity,47537
6720,electricity,42478
6721,electricity,41479
6722,electricity,39314
6723,electricity,37734
6724,electricity,38138
6725,electricity,41455
6726,electricity,48794
6727,electricity,53370
6728,electricity,53909
6729,electricity,54754
6730,electricity,54977
6731,electricity,55613
6732,electricity,54987
6733,electricity,53959
6734,electricity,52707
6735,electricity,51205
6736,electricity,50446
6737,electricity,50574
6738,electricity,53676
6739,electricity,55930
6740,electricity,51441
6741,electricity,47636
6742,electricity,49669
6743,electricity,48048
6744,electricity,42985
6745,electricity,41565
6746,electricity,39439
6747,electricity,37999
6748,electricity,38301
6749,electricity,41297
6750,electricity,48206
6751,electricity,52601
6752,electricity,54165
6753,electricity,55094
6754,electricity,55510
6755,electricity,56515
6756,electricity,55832
6757,electricity,54591
6758,electricity,53382
6759,electricity,52131
6760,electricity,51008
6761,electricity,51371
6762,electricity,54997
6763,electricity,56650
6764,electricity,51975
6765,electricity,48067
6766,electricity,50297
6767,electricity,48967
6768,electricity,43972
6769,electricity,42900
6770,electricity,40673
6771,electricity,39083
6772,electricity,39295
6773,electricity,42745
6774,electricity,50223
6775,electricity,55026
6776,electricity,55880
6777,electricity,56717
6778,electricity,57154
6779,electricity,58310
6780,electricity,57864
6781,electricity,56637
6782,electricity,55490
6783,electricity,54146
6784,electricity,53225
6785,electricity,53426
6786,electricity,57075
6787,electricity,59269
6788,electricity,54937
6789,electricity,50993
6790,electricity,53198
6791,electricity,51816
6792,electricity,46851
6793,electricity,45493
6794,electricity,43359
6795,electricity,41630
6796,electricity,41991
6797,electricity,45385
6798,electricity,52689
6799,electricity,57710
6800,electricity,58312
6801,electricity,59158
6802,electricity,59400
6803,electricity,59810
6804,electricity,59338
6805,electricity,57608
6806,electricity,55689
6807,electricity,54224
6808,electricity,53105
6809,electricity,53634
6810,electricity,56847
6811,electricity,59555
6812,electricity,55533
6813,electricity,52238
6814,electricity,54719
6815,electricity,52990
6816,electricity,47566
6817,electricity,46195
6818,electricity,43713
6819,electricity,41427
6820,electricity,41011
6821,electricity,42171
6822,electricity,44504
6823,electricity,47077
6824,electricity,49939
6825,electricity,52331
6826,electricity,52951
6827,electricity,53936
6828,electricity,55015
6829,electricity,51971
6830,electricity,50158
6831,electricity,48382
6832,electricity,47365
6833,electricity,48245
6834,electricity,51887
6835,electricity,55156
6836,electricity,51908
6837,electricity,49367
6838,electricity,52934
6839,electricity,52496
6840,electricity,47818
6841,electricity,46360
6842,electricity,43550
6843,electricity,41227
6844,electricity,40366
6845,electricity,40878
6846,electricity,42291
6847,electricity,43722
6848,electricity,45874
6849,electricity,48723
6850,electricity,50112
6851,electricity,51329
6852,electricity,52288
6853,electricity,48298
6854,electricity,45777
6855,electricity,43873
6856,electricity,43273
6857,electricity,44966
6858,electricity,49847
6859,electricity,54042
6860,electricity,51512
6861,electricity,48635
6862,electricity,51227
6863,electricity,50448
6864,electricity,45923
6865,electricity,44750
6866,electricity,42563
6867,electricity,40689
6868,electricity,41313
6869,electricity,45365
6870,electricity,53174
6871,electricity,58436
6872,electricity,59298
6873,electricity,59874
6874,electricity,60166
6875,electricity,60848
6876,electricity,60489
6877,electricity,59143
6878,electricity,57337
6879,electricity,55829
6880,electricity,54722
6881,electricity,55010
6882,electricity,59541
6883,electricity,61106
6884,electricity,56363
6885,electricity,52497
6886,electricity,54811
6887,electricity,53414
6888,electricity,48264
6889,electricity,46978
6890,electricity,44724
6891,electricity,42920
6892,electricity,43262
6893,electricity,46805
6894,electricity,54235
6895,electricity,59648
6896,electricity,59878
6897,electricity,60443
6898,electricity,60481
6899,electricity,60888
6900,electricity,60147
6901,electricity,59168
6902,electricity,57533
6903,electricity,56393
6904,electricity,55500
6905,electricity,55736
6906,electricity,59460
6907,electricity,60816
6908,electricity,56202
6909,electricity,52607
6910,electricity,55083
6911,electricity,53466
6912,electricity,48398
6913,electricity,46857
6914,electricity,44898
6915,electricity,42964
6916,electricity,43467
6917,electricity,46926
6918,electricity,53854
6919,electricity,58718
6920,electricity,59906
6921,electricity,60778
6922,electricity,61199
6923,electricity,61663
6924,electricity,61035
6925,electricity,59773
6926,electricity,58292
6927,electricity,56746
6928,electricity,55655
6929,electricity,55689
6930,electricity,59406
6931,electricity,60865
6932,electricity,56144
6933,electricity,52190
6934,electricity,54298
6935,electricity,53214
6936,electricity,48129
6937,electricity,46890
6938,electricity,44598
6939,electricity,42858
6940,electricity,43040
6941,electricity,46374
6942,electricity,54111
6943,electricity,59246
6944,electricity,59147
6945,electricity,59182
6946,electricity,58893
6947,electricity,59024
6948,electricity,58200
6949,electricity,56578
6950,electricity,55115
6951,electricity,53549
6952,electricity,52350
6953,electricity,52465
6954,electricity,56846
6955,electricity,59070
6956,electricity,54649
6957,electricity,50707
6958,electricity,53218
6959,electricity,52102
6960,electricity,47071
6961,electricity,46005
6962,electricity,43857
6963,electricity,42076
6964,electricity,42467
6965,electricity,46036
6966,electricity,53364
6967,electricity,58675
6968,electricity,58740
6969,electricity,59068
6970,electricity,58782
6971,electricity,59030
6972,electricity,58052
6973,electricity,56040
6974,electricity,54190
6975,electricity,52321
6976,electricity,51071
6977,electricity,51438
6978,electricity,55248
6979,electricity,57367
6980,electricity,53171
6981,electricity,50144
6982,electricity,52568
6983,electricity,51333
6984,electricity,46165
6985,electricity,44726
6986,electricity,42056
6987,electricity,39777
6988,electricity,39325
6989,electricity,40369
6990,electricity,42529
6991,electricity,45185
6992,electricity,47448
6993,electricity,49371
6994,electricity,49629
6995,electricity,50522
6996,electricity,51735
6997,electricity,48610
6998,electricity,46852
6999,electricity,45122
7000,electricity,44169
7001,electricity,44639
7002,electricity,48766
7003,electricity,50600
7004,electricity,47194
7005,electricity,44664
7006,electricity,48202
7007,electricity,47737
7008,electricity,43148
7009,electricity,41552
7010,electricity,38587
7011,electricity,36255
7012,electricity,35230
7013,electricity,35612
7014,electricity,36679
7015,electricity,38328
7016,electricity,40064
7017,electricity,43007
7018,electricity,45014
7019,electricity,46834
7020,electricity,48079
7021,electricity,44361
7022,electricity,42271
7023,electricity,40667
7024,electricity,40061
7025,electricity,41333
7026,electricity,46011
7027,electricity,49336
7028,electricity,47021
7029,electricity,44500
7030,electricity,47678
7031,electricity,46664
7032,electricity,42091
7033,electricity,40911
7034,electricity,38462
7035,electricity,36812
7036,electricity,37666
7037,electricity,41374
7038,electricity,47534
7039,electricity,52883
7040,electricity,54551
7041,electricity,55657
7042,electricity,56105
7043,electricity,56696
7044,electricity,56260
7045,electricity,55100
7046,electricity,53653
7047,electricity,52013
7048,electricity,50710
7049,electricity,50881
7050,electricity,55760
7051,electricity,56837
7052,electricity,52010
7053,electricity,48402
7054,electricity,50901
7055,electricity,49668
7056,electricity,44755
7057,electricity,43358
7058,electricity,41191
7059,electricity,39321
7060,electricity,39640
7061,electricity,42963
7062,electricity,48690
7063,electricity,53811
7064,electricity,54671
7065,electricity,55891
7066,electricity,56177
7067,electricity,57048
7068,electricity,56437
7069,electricity,55438
7070,electricity,54194
7071,electricity,52792
7072,electricity,51716
7073,electricity,51928
7074,electricity,56855
7075,electricity,56705
7076,electricity,51866
7077,electricity,48052
7078,electricity,50900
7079,electricity,49526
7080,electricity,44411
7081,electricity,43248
7082,electricity,40769
7083,electricity,38940
7084,electricity,39187
7085,electricity,42399
7086,electricity,47889
7087,electricity,53099
7088,electricity,54493
7089,electricity,55912
7090,electricity,56525
7091,electricity,57406
7092,electricity,56536
7093,electricity,55363
7094,electricity,54196
7095,electricity,52510
7096,electricity,51309
7097,electricity,51165
7098,electricity,55582
7099,electricity,56818
7100,electricity,52280
7101,electricity,48783
7102,electricity,51292
7103,electricity,50164
7104,electricity,45021
7105,electricity,43778
7106,electricity,41638
7107,electricity,39931
7108,electricity,39949
7109,electricity,43311
7110,electricity,48866
7111,electricity,54247
7112,electricity,55554
7113,electricity,56493
7114,electricity,56793
7115,electricity,57461
7116,electricity,56805
7117,electricity,55458
7118,electricity,54215
7119,electricity,52357
7120,electricity,51052
7121,electricity,51247
7122,electricity,56696
7123,electricity,57179
7124,electricity,52565
7125,electricity,49006
7126,electricity,51663
7127,electricity,50333
7128,electricity,45167
7129,electricity,43727
7130,electricity,41676
7131,electricity,39818
7132,electricity,39821
7133,electricity,42911
7134,electricity,48130
7135,electricity,53388
7136,electricity,54783
7137,electricity,55805
7138,electricity,56285
7139,electricity,56862
7140,electricity,56529
7141,electricity,54837
7142,electricity,53417
7143,electricity,51727
7144,electricity,50534
7145,electricity,50727
7146,electricity,55345
7147,electricity,55356
7148,electricity,51048
7149,electricity,47774
7150,electricity,50519
7151,electricity,49108
7152,electricity,43860
7153,electricity,42391
7154,electricity,39560
7155,electricity,37484
7156,electricity,36712
7157,electricity,37643
7158,electricity,39865
7159,electricity,42491
7160,electricity,44080
7161,electricity,46233
7162,electricity,47029
7163,electricity,47997
7164,electricity,49293
7165,electricity,46322
7166,electricity,44720
7167,electricity,43131
7168,electricity,42235
7169,electricity,43061
7170,electricity,48224
7171,electricity,49084
7172,electricity,45668
7173,electricity,43599
7174,electricity,46946
7175,electricity,46466
7176,electricity,41824
7177,electricity,40373
7178,electricity,34982
7179,electricity,34034
7180,electricity,33972
7181,electricity,34801
7182,electricity,36484
7183,electricity,37191
7184,electricity,40339
7185,electricity,42715
7186,electricity,43968
7187,electricity,45420
7188,electricity,46385
7189,electricity,43137
7190,electricity,41244
7191,electricity,40282
7192,electricity,40518
7193,electricity,44961
7194,electricity,48918
7195,electricity,48273
7196,electricity,45946
7197,electricity,43829
7198,electricity,46814
7199,electricity,45969
7200,electricity,41529
7201,electricity,40315
7202,electricity,38023
7203,electricity,36579
7204,electricity,37459
7205,electricity,41337
7206,electricity,47053
7207,electricity,50287
7208,electricity,53129
7209,electricity,54517
7210,electricity,55197
7211,electricity,56120
7212,electricity,55796
7213,electricity,54812
7214,electricity,53611
7215,electricity,52422
7216,electricity,51914
7217,electricity,55600
7218,electricity,59739
7219,electricity,56915
7220,electricity,52393
7221,electricity,49215
7222,electricity,52261
7223,electricity,50929
7224,electricity,46178
7225,electricity,45133
7226,electricity,42801
7227,electricity,41294
7228,electricity,41854
7229,electricity,45383
7230,electricity,51065
7231,electricity,54264
7232,electricity,56866
7233,electricity,57695
7234,electricity,57534
7235,electricity,58283
7236,electricity,57844
7237,electricity,56639
7238,electricity,55306
7239,electricity,54150
7240,electricity,54026
7241,electricity,57770
7242,electricity,62570
7243,electricity,59702
7244,electricity,55397
7245,electricity,52336
7246,electricity,55225
7247,electricity,53920
7248,electricity,49226
7249,electricity,48364
7250,electricity,46154
7251,electricity,44602
7252,electricity,45256
7253,electricity,48756
7254,electricity,54529
7255,electricity,57681
7256,electricity,60098
7257,electricity,60580
7258,electricity,60135
7259,electricity,60149
7260,electricity,59114
7261,electricity,57494
7262,electricity,55937
7263,electricity,54299
7264,electricity,54159
7265,electricity,58923
7266,electricity,63640
7267,electricity,61349
7268,electricity,57118
7269,electricity,54082
7270,electricity,57038
7271,electricity,55771
7272,electricity,51251
7273,electricity,50209
7274,electricity,48049
7275,electricity,46319
7276,electricity,46964
7277,electricity,50457
7278,electricity,56015
7279,electricity,59264
7280,electricity,61325
7281,electricity,61837
7282,electricity,61281
7283,electricity,61380
7284,electricity,60710
7285,electricity,59073
7286,electricity,57356
7287,electricity,56085
7288,electricity,55679
7289,electricity,59782
7290,electricity,63204
7291,electricity,60482
7292,electricity,56371
7293,electricity,53200
7294,electricity,56051
7295,electricity,54752
7296,electricity,49929
7297,electricity,48670
7298,electricity,46033
7299,electricity,43538
7300,electricity,42683
7301,electricity,43479
7302,electricity,45155
7303,electricity,45785
7304,electricity,48322
7305,electricity,50525
7306,electricity,51290
7307,electricity,52934
7308,electricity,54646
7309,electricity,51568
7310,electricity,49483
7311,electricity,48260
7312,electricity,48501
7313,electricity,53174
7314,electricity,56328
7315,electricity,54893
7316,electricity,51971
7317,electricity,49641
7318,electricity,52921
7319,electricity,52011
7320,electricity,47375
7321,electricity,45977
7322,electricity,43135
7323,electricity,40813
7324,electricity,40400
7325,electricity,41441
7326,electricity,43386
7327,electricity,44176
7328,electricity,47025
7329,electricity,49045
7330,electricity,49377
7331,electricity,50508
7332,electricity,52290
7333,electricity,49339
7334,electricity,47693
7335,electricity,46301
7336,electricity,46427
7337,electricity,51327
7338,electricity,54588
7339,electricity,52610
7340,electricity,49360
7341,electricity,47381
7342,electricity,51245
7343,electricity,50891
7344,electricity,46322
7345,electricity,44968
7346,electricity,42151
7347,electricity,39951
7348,electricity,39304
7349,electricity,39938
7350,electricity,41143
7351,electricity,41585
7352,electricity,44349
7353,electricity,46683
7354,electricity,48333
7355,electricity,49849
7356,electricity,51330
7357,electricity,47778
7358,electricity,45716
7359,electricity,44610
7360,electricity,45192
7361,electricity,51391
7362,electricity,55488
7363,electricity,54569
7364,electricity,52195
7365,electricity,49644
7366,electricity,52641
7367,electricity,51927
7368,electricity,47601
7369,electricity,46451
7370,electricity,44057
7371,electricity,42184
7372,electricity,42869
7373,electricity,46995
7374,electricity,54640
7375,electricity,58405
7376,electricity,60345
7377,electricity,61252
7378,electricity,61807
7379,electricity,63073
7380,electricity,62914
7381,electricity,61669
7382,electricity,60402
7383,electricity,59439
7384,electricity,59317
7385,electricity,63803
7386,electricity,67749
7387,electricity,64755
7388,electricity,59953
7389,electricity,56224
7390,electricity,58996
7391,electricity,57418
7392,electricity,52629
7393,electricity,51665
7394,electricity,49523
7395,electricity,47896
7396,electricity,48731
7397,electricity,52561
7398,electricity,60150
7399,electricity,63353
7400,electricity,64535
7401,electricity,65427
7402,electricity,65665
7403,electricity,66574
7404,electricity,66440
7405,electricity,65327
7406,electricity,63597
7407,electricity,62237
7408,electricity,62206
7409,electricity,66358
7410,electricity,69653
7411,electricity,66043
7412,electricity,60843
7413,electricity,56951
7414,electricity,59097
7415,electricity,57541
7416,electricity,52253
7417,electricity,50878
7418,electricity,48412
7419,electricity,46634
7420,electricity,47042
7421,electricity,50402
7422,electricity,56833
7423,electricity,59915
7424,electricity,61538
7425,electricity,62038
7426,electricity,62238
7427,electricity,62851
7428,electricity,62372
7429,electricity,61004
7430,electricity,59494
7431,electricity,58216
7432,electricity,58142
7433,electricity,62531
7434,electricity,65736
7435,electricity,62484
7436,electricity,57730
7437,electricity,53768
7438,electricity,56045
7439,electricity,54908
7440,electricity,50113
7441,electricity,48602
7442,electricity,46094
7443,electricity,44422
7444,electricity,44398
7445,electricity,48158
7446,electricity,55480
7447,electricity,58694
7448,electricity,59446
7449,electricity,59859
7450,electricity,59979
7451,electricity,60351
7452,electricity,60090
7453,electricity,58635
7454,electricity,57524
7455,electricity,56389
7456,electricity,56650
7457,electricity,61285
7458,electricity,64595
7459,electricity,61162
7460,electricity,56767
7461,electricity,53010
7462,electricity,55414
7463,electricity,54204
7464,electricity,49214
7465,electricity,47998
7466,electricity,45745
7467,electricity,44030
7468,electricity,44356
7469,electricity,48067
7470,electricity,55023
7471,electricity,58818
7472,electricity,59665
7473,electricity,60245
7474,electricity,60801
7475,electricity,61134
7476,electricity,61072
7477,electricity,59442
7478,electricity,58260
7479,electricity,56985
7480,electricity,56979
7481,electricity,61385
7482,electricity,64023
7483,electricity,60963
7484,electricity,57002
7485,electricity,54070
7486,electricity,57015
7487,electricity,55666
7488,electricity,50552
7489,electricity,49235
7490,electricity,46665
7491,electricity,44578
7492,electricity,43936
7493,electricity,45367
7494,electricity,47916
7495,electricity,49453
7496,electricity,52379
7497,electricity,54046
7498,electricity,54355
7499,electricity,55346
7500,electricity,56998
7501,electricity,54145
7502,electricity,52527
7503,electricity,51234
7504,electricity,51680
7505,electricity,56876
7506,electricity,59347
7507,electricity,57395
7508,electricity,53877
7509,electricity,51654
7510,electricity,55627
7511,electricity,54832
7512,electricity,50124
7513,electricity,48787
7514,electricity,45833
7515,electricity,43174
7516,electricity,42209
7517,electricity,42724
7518,electricity,43813
7519,electricity,44321
7520,electricity,47079
7521,electricity,49950
7522,electricity,51581
7523,electricity,52927
7524,electricity,54366
7525,electricity,50781
7526,electricity,48730
7527,electricity,47498
7528,electricity,48000
7529,electricity,53581
7530,electricity,56779
7531,electricity,56596
7532,electricity,54540
7533,electricity,52708
7534,electricity,56538
7535,electricity,56462
7536,electricity,51902
7537,electricity,50779
7538,electricity,48457
7539,electricity,46411
7540,electricity,46084
7541,electricity,47544
7542,electricity,49179
7543,electricity,49638
7544,electricity,52224
7545,electricity,54662
7546,electricity,55632
7547,electricity,56620
7548,electricity,57955
7549,electricity,54486
7550,electricity,52452
7551,electricity,51249
7552,electricity,52132
7553,electricity,58561
7554,electricity,62401
7555,electricity,60788
7556,electricity,57697
7557,electricity,55058
7558,electricity,58063
7559,electricity,56778
7560,electricity,52621
7561,electricity,51830
7562,electricity,49631
7563,electricity,47712
7564,electricity,48521
7565,electricity,52937
7566,electricity,61051
7567,electricity,65083
7568,electricity,66306
7569,electricity,66850
7570,electricity,66866
7571,electricity,67394
7572,electricity,66839
7573,electricity,65413
7574,electricity,63975
7575,electricity,62906
7576,electricity,63282
7577,electricity,68173
7578,electricity,71017
7579,electricity,67759
7580,electricity,62916
7581,electricity,58951
7582,electricity,61431
7583,electricity,59921
7584,electricity,54898
7585,electricity,53705
7586,electricity,51565
7587,electricity,49715
7588,electricity,50426
7589,electricity,54340
7590,electricity,61925
7591,electricity,65828
7592,electricity,67062
7593,electricity,67341
7594,electricity,66989
7595,electricity,66935
7596,electricity,66123
7597,electricity,64568
7598,electricity,62925
7599,electricity,61936
7600,electricity,62651
7601,electricity,68719
7602,electricity,72282
7603,electricity,69187
7604,electricity,64566
7605,electricity,60772
7606,electricity,63490
7607,electricity,62271
7608,electricity,57500
7609,electricity,56626
7610,electricity,54357
7611,electricity,52691
7612,electricity,53092
7613,electricity,57193
7614,electricity,64922
7615,electricity,68645
7616,electricity,69491
7617,electricity,69930
7618,electricity,69748
7619,electricity,69748
7620,electricity,68791
7621,electricity,67847
7622,electricity,66408
7623,electricity,65618
7624,electricity,66474
7625,electricity,71910
7626,electricity,75216
7627,electricity,71523
7628,electricity,66703
7629,electricity,62713
7630,electricity,65246
7631,electricity,63859
7632,electricity,59026
7633,electricity,58166
7634,electricity,55773
7635,electricity,54043
7636,electricity,54770
7637,electricity,58661
7638,electricity,66479
7639,electricity,70504
7640,electricity,71105
7641,electricity,71755
7642,electricity,71474
7643,electricity,71667
7644,electricity,71230
7645,electricity,69636
7646,electricity,67949
7647,electricity,66673
7648,electricity,67284
7649,electricity,72541
7650,electricity,74772
7651,electricity,71376
7652,electricity,66766
7653,electricity,63700
7654,electricity,66435
7655,electricity,65056
7656,electricity,59691
7657,electricity,58369
7658,electricity,56008
7659,electricity,53850
7660,electricity,53319
7661,electricity,55079
7662,electricity,57425
7663,electricity,59740
7664,electricity,62594
7665,electricity,64777
7666,electricity,64901
7667,electricity,65514
7668,electricity,66404
7669,electricity,62895
7670,electricity,60656
7671,electricity,59435
7672,electricity,60187
7673,electricity,65798
7674,electricity,68341
7675,electricity,66140
7676,electricity,62337
7677,electricity,59832
7678,electricity,63803
7679,electricity,63306
7680,electricity,58835
7681,electricity,57335
7682,electricity,54395
7683,electricity,51576
7684,electricity,50655
7685,electricity,51124
7686,electricity,52298
7687,electricity,53178
7688,electricity,55668
7689,electricity,58695
7690,electricity,60700
7691,electricity,62359
7692,electricity,63998
7693,electricity,60122
7694,electricity,57560
7695,electricity,56475
7696,electricity,57223
7697,electricity,62522
7698,electricity,65708
7699,electricity,65003
7700,electricity,62024
7701,electricity,59186
7702,electricity,62302
7703,electricity,61123
7704,electricity,57155
7705,electricity,56210
7706,electricity,53942
7707,electricity,52012
7708,electricity,52707
7709,electricity,57277
7710,electricity,65501
7711,electricity,70351
7712,electricity,71244
7713,electricity,72336
7714,electricity,72517
7715,electricity,73529
7716,electricity,73412
7717,electricity,72172
7718,electricity,70502
7719,electricity,69351
7720,electricity,70199
7721,electricity,74693
7722,electricity,77419
7723,electricity,73863
7724,electricity,68390
7725,electricity,64207
7726,electricity,66716
7727,electricity,65302
7728,electricity,60372
7729,electricity,59210
7730,electricity,56988
7731,electricity,54861
7732,electricity,55336
7733,electricity,59547
7734,electricity,67342
7735,electricity,72110
7736,electricity,72645
7737,electricity,73342
7738,electricity,73476
7739,electricity,74109
7740,electricity,73631
7741,electricity,72443
7742,electricity,70956
7743,electricity,70166
7744,electricity,71100
7745,electricity,76676
7746,electricity,79552
7747,electricity,75819
7748,electricity,70900
7749,electricity,67763
7750,electricity,70453
7751,electricity,69088
7752,electricity,63764
7753,electricity,62763
7754,electricity,60716
7755,electricity,58851
7756,electricity,59480
7757,electricity,63647
7758,electricity,71453
7759,electricity,75863
7760,electricity,77315
7761,electricity,78074
7762,electricity,77481
7763,electricity,77687
7764,electricity,77533
7765,electricity,76540
7766,electricity,75327
7767,electricity,74827
7768,electricity,76086
7769,electricity,80600
7770,electricity,83462
7771,electricity,79379
7772,electricity,74066
7773,electricity,69727
7774,electricity,72119
7775,electricity,70887
7776,electricity,65780
7777,electricity,64813
7778,electricity,62652
7779,electricity,60558
7780,electricity,60840
7781,electricity,64679
7782,electricity,71859
7783,electricity,76034
7784,electricity,76495
7785,electricity,77359
7786,electricity,77198
7787,electricity,77600
7788,electricity,77078
7789,electricity,75503
7790,electricity,74122
7791,electricity,73395
7792,electricity,74690
7793,electricity,79985
7794,electricity,82708
7795,electricity,78677
7796,electricity,73609
7797,electricity,69390
7798,electricity,72078
7799,electricity,70775
7800,electricity,65933
7801,electricity,65729
7802,electricity,63391
7803,electricity,61510
7804,electricity,62238
7805,electricity,66143
7806,electricity,74237
7807,electricity,79032
7808,electricity,79699
7809,electricity,80402
7810,electricity,80126
7811,electricity,80154
7812,electricity,79803
7813,electricity,77993
7814,electricity,76102
7815,electricity,75198
7816,electricity,75854
7817,electricity,80597
7818,electricity,82483
7819,electricity,78894
7820,electricity,73958
7821,electricity,70294
7822,electricity,73224
7823,electricity,71683
7824,electricity,66454
7825,electricity,64945
7826,electricity,62202
7827,electricity,59546
7828,electricity,58732
7829,electricity,60162
7830,electricity,62667
7831,electricity,65085
7832,electricity,67988
7833,electricity,70432
7834,electricity,70613
7835,electricity,71443
7836,electricity,72587
7837,electricity,69354
7838,electricity,67481
7839,electricity,66251
7840,electricity,66936
7841,electricity,71505
7842,electricity,73547
7843,electricity,71349
7844,electricity,67419
7845,electricity,64740
7846,electricity,68509
7847,electricity,68174
7848,electricity,63630
7849,electricity,62346
7850,electricity,59527
7851,electricity,56605
7852,electricity,55490
7853,electricity,55839
7854,electricity,56946
7855,electricity,58039
7856,electricity,60345
7857,electricity,63292
7858,electricity,64859
7859,electricity,65935
7860,electricity,67272
7861,electricity,63228
7862,electricity,60890
7863,electricity,59670
7864,electricity,60915
7865,electricity,66206
7866,electricity,69341
7867,electricity,68767
7868,electricity,66054
7869,electricity,63068
7870,electricity,66198
7871,electricity,65363
7872,electricity,61315
7873,electricity,60720
7874,electricity,58769
7875,electricity,56727
7876,electricity,57497
7877,electricity,62080
7878,electricity,69378
7879,electricity,73869
7880,electricity,74327
7881,electricity,74533
7882,electricity,74235
7883,electricity,74116
7884,electricity,73742
7885,electricity,72460
7886,electricity,70890
7887,electricity,70244
7888,electricity,71797
7889,electricity,77577
7890,electricity,80557
7891,electricity,77074
7892,electricity,71987
7893,electricity,67926
7894,electricity,70679
7895,electricity,69436
7896,electricity,64776
7897,electricity,65278
7898,electricity,63064
7899,electricity,61007
7900,electricity,61551
7901,electricity,65723
7902,electricity,72932
7903,electricity,76629
7904,electricity,76468
7905,electricity,76622
7906,electricity,75747
7907,electricity,75440
7908,electricity,74702
7909,electricity,73133
7910,electricity,71638
7911,electricity,70871
7912,electricity,72582
7913,electricity,78181
7914,electricity,81173
7915,electricity,77892
7916,electricity,72892
7917,electricity,68994
7918,electricity,71754
7919,electricity,70368
7920,electricity,65776
7921,electricity,66751
7922,electricity,64593
7923,electricity,62323
7924,electricity,62675
7925,electricity,66696
7926,electricity,73415
7927,electricity,77094
7928,electricity,78147
7929,electricity,78369
7930,electricity,77642
7931,electricity,77715
7932,electricity,76722
7933,electricity,74654
7934,electricity,72670
7935,electricity,71505
7936,electricity,73487
7937,electricity,79624
7938,electricity,82905
7939,electricity,79605
7940,electricity,74870
7941,electricity,71066
7942,electricity,74020
7943,electricity,73098
7944,electricity,68676
7945,electricity,69991
7946,electricity,67841
7947,electricity,65740
7948,electricity,66239
7949,electricity,70385
7950,electricity,78124
7951,electricity,82933
7952,electricity,83014
7953,electricity,82894
7954,electricity,81732
7955,electricity,81073
7956,electricity,79957
7957,electricity,78131
7958,electricity,76292
7959,electricity,75363
7960,electricity,76631
7961,electricity,81917
7962,electricity,84904
7963,electricity,80943
7964,electricity,75933
7965,electricity,71570
7966,electricity,74119
7967,electricity,72795
7968,electricity,67917
7969,electricity,67786
7970,electricity,65378
7971,electricity,63222
7972,electricity,63419
7973,electricity,67195
7974,electricity,75277
7975,electricity,80176
7976,electricity,80205
7977,electricity,80305
7978,electricity,79414
7979,electricity,79247
7980,electricity,78385
7981,electricity,76358
7982,electricity,74614
7983,electricity,73363
7984,electricity,74411
7985,electricity,78963
7986,electricity,80538
7987,electricity,76992
7988,electricity,72451
7989,electricity,69008
7990,electricity,71768
7991,electricity,70423
7992,electricity,65433
7993,electricity,63895
7994,electricity,61122
7995,electricity,58609
7996,electricity,57929
7997,electricity,59209
7998,electricity,61903
7999,electricity,64552
8000,electricity,66838
8001,electricity,68916
8002,electricity,68890
8003,electricity,69503
8004,electricity,70664
