YEAR,TIMESTAMP,TECHNOLOGIES,availabilityFactor
2020,7667,WindOnShore,0.006
2020,7668,Solar,0.677
2020,7668,WindOffShore_flot,0.002
2020,7668,WindOnShore,0.003
2020,7669,Solar,0.652
2020,7669,WindOffShore_flot,0.003
2020,7669,WindOnShore,0.002
2020,7670,Solar,0.576
2020,7670,WindOffShore_flot,0.002
2020,7670,WindOnShore,0.001
2020,7671,Solar,0.43
2020,7671,WindOffShore_flot,0.004
2020,7671,WindOnShore,0.002
2020,7672,Solar,0.219
2020,7672,WindOffShore_flot,0.003
2020,7672,WindOnShore,0.002
2020,7673,Solar,0.004
2020,7673,WindOffShore_flot,0.002
2020,7673,WindOnShore,0.002
2020,7674,Solar,0.0
2020,7674,WindOffShore_flot,0.005
2020,7674,WindOnShore,0.007
2020,7675,Solar,0.0
2020,7675,WindOffShore_flot,0.031
2020,7675,WindOnShore,0.028
2020,7676,Solar,0.0
2020,7676,WindOffShore_flot,0.104
2020,7676,WindOnShore,0.072
2020,7677,Solar,0.0
2020,7677,WindOffShore_flot,0.177
2020,7677,WindOnShore,0.112
2020,7678,Solar,0.0
2020,7678,WindOffShore_flot,0.274
2020,7678,WindOnShore,0.155
2020,7679,Solar,0.0
2020,7679,WindOffShore_flot,0.392
2020,7679,WindOnShore,0.208
2020,7680,Solar,0.0
2020,7680,WindOffShore_flot,0.484
2020,7680,WindOnShore,0.245
2020,7681,Solar,0.0
2020,7681,WindOffShore_flot,0.533
2020,7681,WindOnShore,0.26
2020,7682,Solar,0.0
2020,7682,WindOffShore_flot,0.576
2020,7682,WindOnShore,0.273
2020,7683,Solar,0.0
2020,7683,WindOffShore_flot,0.614
2020,7683,WindOnShore,0.288
2020,7684,Solar,0.0
2020,7684,WindOffShore_flot,0.611
2020,7684,WindOnShore,0.283
2020,7685,Solar,0.0
2020,7685,WindOffShore_flot,0.617
2020,7685,WindOnShore,0.291
2020,7686,Solar,0.0
2020,7686,WindOffShore_flot,0.658
2020,7686,WindOnShore,0.316
2020,7687,Solar,0.0
2020,7687,WindOffShore_flot,0.706
2020,7687,WindOnShore,0.361
2020,7688,Solar,0.101
2020,7688,WindOffShore_flot,0.726
2020,7688,WindOnShore,0.394
2020,7689,Solar,0.351
2020,7689,WindOffShore_flot,0.695
2020,7689,WindOnShore,0.361
2020,7690,Solar,0.542
2020,7690,WindOffShore_flot,0.66
2020,7690,WindOnShore,0.361
2020,7691,Solar,0.652
2020,7691,WindOffShore_flot,0.609
2020,7691,WindOnShore,0.357
2020,7692,Solar,0.695
2020,7692,WindOffShore_flot,0.576
2020,7692,WindOnShore,0.346
2020,7693,Solar,0.666
2020,7693,WindOffShore_flot,0.55
2020,7693,WindOnShore,0.322
2020,7694,Solar,0.572
2020,7694,WindOffShore_flot,0.502
2020,7694,WindOnShore,0.273
2020,7695,Solar,0.425
2020,7695,WindOffShore_flot,0.426
2020,7695,WindOnShore,0.211
2020,7696,Solar,0.215
2020,7696,WindOffShore_flot,0.358
2020,7696,WindOnShore,0.166
2020,7697,Solar,0.003
2020,7697,WindOffShore_flot,0.316
2020,7697,WindOnShore,0.165
2020,7698,Solar,0.0
2020,7698,WindOffShore_flot,0.281
2020,7698,WindOnShore,0.187
2020,7699,Solar,0.0
2020,7699,WindOffShore_flot,0.266
2020,7699,WindOnShore,0.227
2020,7700,Solar,0.0
2020,7700,WindOffShore_flot,0.236
2020,7700,WindOnShore,0.244
2020,7701,Solar,0.0
2020,7701,WindOffShore_flot,0.213
2020,7701,WindOnShore,0.233
2020,7702,Solar,0.0
2020,7702,WindOffShore_flot,0.199
2020,7702,WindOnShore,0.218
2020,7703,Solar,0.0
2020,7703,WindOffShore_flot,0.208
2020,7703,WindOnShore,0.215
2020,7704,Solar,0.0
2020,7704,WindOffShore_flot,0.251
2020,7704,WindOnShore,0.233
2020,7705,Solar,0.0
2020,7705,WindOffShore_flot,0.314
2020,7705,WindOnShore,0.259
2020,7706,Solar,0.0
2020,7706,WindOffShore_flot,0.38
2020,7706,WindOnShore,0.285
2020,7707,Solar,0.0
2020,7707,WindOffShore_flot,0.431
2020,7707,WindOnShore,0.307
2020,7708,Solar,0.0
2020,7708,WindOffShore_flot,0.466
2020,7708,WindOnShore,0.318
2020,7709,Solar,0.0
2020,7709,WindOffShore_flot,0.488
2020,7709,WindOnShore,0.318
2020,7710,Solar,0.0
2020,7710,WindOffShore_flot,0.499
2020,7710,WindOnShore,0.318
2020,7711,Solar,0.0
2020,7711,WindOffShore_flot,0.46
2020,7711,WindOnShore,0.297
2020,7712,Solar,0.09
2020,7712,WindOffShore_flot,0.378
2020,7712,WindOnShore,0.23
2020,7713,Solar,0.261
2020,7713,WindOffShore_flot,0.35
2020,7713,WindOnShore,0.183
2020,7714,Solar,0.438
2020,7714,WindOffShore_flot,0.384
2020,7714,WindOnShore,0.183
2020,7715,Solar,0.572
2020,7715,WindOffShore_flot,0.406
2020,7715,WindOnShore,0.173
2020,7716,Solar,0.593
2020,7716,WindOffShore_flot,0.431
2020,7716,WindOnShore,0.164
2020,7717,Solar,0.593
2020,7717,WindOffShore_flot,0.484
2020,7717,WindOnShore,0.179
2020,7718,Solar,0.586
2020,7718,WindOffShore_flot,0.551
2020,7718,WindOnShore,0.216
2020,7719,Solar,0.439
2020,7719,WindOffShore_flot,0.617
2020,7719,WindOnShore,0.268
2020,7720,Solar,0.184
2020,7720,WindOffShore_flot,0.679
2020,7720,WindOnShore,0.326
2020,7721,Solar,0.002
2020,7721,WindOffShore_flot,0.749
2020,7721,WindOnShore,0.406
2020,7722,Solar,0.0
2020,7722,WindOffShore_flot,0.814
2020,7722,WindOnShore,0.474
2020,7723,Solar,0.0
2020,7723,WindOffShore_flot,0.85
2020,7723,WindOnShore,0.505
2020,7724,Solar,0.0
2020,7724,WindOffShore_flot,0.875
2020,7724,WindOnShore,0.532
2020,7725,Solar,0.0
2020,7725,WindOffShore_flot,0.911
2020,7725,WindOnShore,0.587
2020,7726,Solar,0.0
2020,7726,WindOffShore_flot,0.939
2020,7726,WindOnShore,0.66
2020,7727,Solar,0.0
2020,7727,WindOffShore_flot,0.953
2020,7727,WindOnShore,0.708
2020,7728,Solar,0.0
2020,7728,WindOffShore_flot,0.952
2020,7728,WindOnShore,0.711
2020,7729,Solar,0.0
2020,7729,WindOffShore_flot,0.948
2020,7729,WindOnShore,0.708
2020,7730,Solar,0.0
2020,7730,WindOffShore_flot,0.945
2020,7730,WindOnShore,0.708
2020,7731,Solar,0.0
2020,7731,WindOffShore_flot,0.942
2020,7731,WindOnShore,0.708
2020,7732,Solar,0.0
2020,7732,WindOffShore_flot,0.937
2020,7732,WindOnShore,0.701
2020,7733,Solar,0.0
2020,7733,WindOffShore_flot,0.935
2020,7733,WindOnShore,0.691
2020,7734,Solar,0.0
2020,7734,WindOffShore_flot,0.932
2020,7734,WindOnShore,0.672
2020,7735,Solar,0.0
2020,7735,WindOffShore_flot,0.928
2020,7735,WindOnShore,0.66
2020,7736,Solar,0.017
2020,7736,WindOffShore_flot,0.922
2020,7736,WindOnShore,0.644
2020,7737,Solar,0.173
2020,7737,WindOffShore_flot,0.907
2020,7737,WindOnShore,0.602
2020,7738,Solar,0.433
2020,7738,WindOffShore_flot,0.883
2020,7738,WindOnShore,0.581
2020,7739,Solar,0.546
2020,7739,WindOffShore_flot,0.826
2020,7739,WindOnShore,0.513
2020,7740,Solar,0.483
2020,7740,WindOffShore_flot,0.738
2020,7740,WindOnShore,0.413
2020,7741,Solar,0.322
2020,7741,WindOffShore_flot,0.694
2020,7741,WindOnShore,0.377
2020,7742,Solar,0.199
2020,7742,WindOffShore_flot,0.669
2020,7742,WindOnShore,0.356
2020,7743,Solar,0.105
2020,7743,WindOffShore_flot,0.651
2020,7743,WindOnShore,0.338
2020,7744,Solar,0.036
2020,7744,WindOffShore_flot,0.655
2020,7744,WindOnShore,0.344
2020,7745,Solar,0.0
2020,7745,WindOffShore_flot,0.685
2020,7745,WindOnShore,0.376
2020,7746,Solar,0.0
2020,7746,WindOffShore_flot,0.696
2020,7746,WindOnShore,0.373
2020,7747,Solar,0.0
2020,7747,WindOffShore_flot,0.681
2020,7747,WindOnShore,0.344
2020,7748,Solar,0.0
2020,7748,WindOffShore_flot,0.633
2020,7748,WindOnShore,0.312
2020,7749,Solar,0.0
2020,7749,WindOffShore_flot,0.539
2020,7749,WindOnShore,0.259
2020,7750,Solar,0.0
2020,7750,WindOffShore_flot,0.45
2020,7750,WindOnShore,0.212
2020,7751,Solar,0.0
2020,7751,WindOffShore_flot,0.376
2020,7751,WindOnShore,0.175
2020,7752,Solar,0.0
2020,7752,WindOffShore_flot,0.315
2020,7752,WindOnShore,0.149
2020,7753,Solar,0.0
2020,7753,WindOffShore_flot,0.269
2020,7753,WindOnShore,0.137
2020,7754,Solar,0.0
2020,7754,WindOffShore_flot,0.224
2020,7754,WindOnShore,0.122
2020,7755,Solar,0.0
2020,7755,WindOffShore_flot,0.184
2020,7755,WindOnShore,0.106
2020,7756,Solar,0.0
2020,7756,WindOffShore_flot,0.16
2020,7756,WindOnShore,0.087
2020,7757,Solar,0.0
2020,7757,WindOffShore_flot,0.137
2020,7757,WindOnShore,0.068
2020,7758,Solar,0.0
2020,7758,WindOffShore_flot,0.118
2020,7758,WindOnShore,0.049
2020,7759,Solar,0.0
2020,7759,WindOffShore_flot,0.103
2020,7759,WindOnShore,0.034
2020,7760,Solar,0.04
2020,7760,WindOffShore_flot,0.091
2020,7760,WindOnShore,0.028
2020,7761,Solar,0.168
2020,7761,WindOffShore_flot,0.089
2020,7761,WindOnShore,0.03
2020,7762,Solar,0.281
2020,7762,WindOffShore_flot,0.095
2020,7762,WindOnShore,0.038
2020,7763,Solar,0.402
2020,7763,WindOffShore_flot,0.121
2020,7763,WindOnShore,0.065
2020,7764,Solar,0.396
2020,7764,WindOffShore_flot,0.135
2020,7764,WindOnShore,0.076
2020,7765,Solar,0.522
2020,7765,WindOffShore_flot,0.156
2020,7765,WindOnShore,0.074
2020,7766,Solar,0.487
2020,7766,WindOffShore_flot,0.202
2020,7766,WindOnShore,0.08
2020,7767,Solar,0.369
2020,7767,WindOffShore_flot,0.262
2020,7767,WindOnShore,0.101
2020,7768,Solar,0.166
2020,7768,WindOffShore_flot,0.332
2020,7768,WindOnShore,0.14
2020,7769,Solar,0.001
2020,7769,WindOffShore_flot,0.404
2020,7769,WindOnShore,0.19
2020,7770,Solar,0.0
2020,7770,WindOffShore_flot,0.443
2020,7770,WindOnShore,0.223
2020,7771,Solar,0.0
2020,7771,WindOffShore_flot,0.465
2020,7771,WindOnShore,0.244
2020,7772,Solar,0.0
2020,7772,WindOffShore_flot,0.482
2020,7772,WindOnShore,0.253
2020,7773,Solar,0.0
2020,7773,WindOffShore_flot,0.499
2020,7773,WindOnShore,0.266
2020,7774,Solar,0.0
2020,7774,WindOffShore_flot,0.524
2020,7774,WindOnShore,0.29
2020,7775,Solar,0.0
2020,7775,WindOffShore_flot,0.549
2020,7775,WindOnShore,0.313
2020,7776,Solar,0.0
2020,7776,WindOffShore_flot,0.571
2020,7776,WindOnShore,0.334
2020,7777,Solar,0.0
2020,7777,WindOffShore_flot,0.601
2020,7777,WindOnShore,0.36
2020,7778,Solar,0.0
2020,7778,WindOffShore_flot,0.627
2020,7778,WindOnShore,0.387
2020,7779,Solar,0.0
2020,7779,WindOffShore_flot,0.633
2020,7779,WindOnShore,0.4
2020,7780,Solar,0.0
2020,7780,WindOffShore_flot,0.606
2020,7780,WindOnShore,0.39
2020,7781,Solar,0.0
2020,7781,WindOffShore_flot,0.566
2020,7781,WindOnShore,0.367
2020,7782,Solar,0.0
2020,7782,WindOffShore_flot,0.538
2020,7782,WindOnShore,0.352
2020,7783,Solar,0.0
2020,7783,WindOffShore_flot,0.527
2020,7783,WindOnShore,0.349
2020,7784,Solar,0.021
2020,7784,WindOffShore_flot,0.514
2020,7784,WindOnShore,0.339
2020,7785,Solar,0.075
2020,7785,WindOffShore_flot,0.506
2020,7785,WindOnShore,0.328
2020,7786,Solar,0.136
2020,7786,WindOffShore_flot,0.514
2020,7786,WindOnShore,0.326
2020,7787,Solar,0.191
2020,7787,WindOffShore_flot,0.534
2020,7787,WindOnShore,0.331
2020,7788,Solar,0.185
2020,7788,WindOffShore_flot,0.549
2020,7788,WindOnShore,0.344
2020,7789,Solar,0.25
2020,7789,WindOffShore_flot,0.558
2020,7789,WindOnShore,0.355
2020,7790,Solar,0.227
2020,7790,WindOffShore_flot,0.562
2020,7790,WindOnShore,0.355
2020,7791,Solar,0.172
2020,7791,WindOffShore_flot,0.578
2020,7791,WindOnShore,0.354
2020,7792,Solar,0.088
2020,7792,WindOffShore_flot,0.579
2020,7792,WindOnShore,0.349
2020,7793,Solar,0.0
2020,7793,WindOffShore_flot,0.573
2020,7793,WindOnShore,0.349
2020,7794,Solar,0.0
2020,7794,WindOffShore_flot,0.556
2020,7794,WindOnShore,0.336
2020,7795,Solar,0.0
2020,7795,WindOffShore_flot,0.535
2020,7795,WindOnShore,0.32
2020,7796,Solar,0.0
2020,7796,WindOffShore_flot,0.504
2020,7796,WindOnShore,0.305
2020,7797,Solar,0.0
2020,7797,WindOffShore_flot,0.465
2020,7797,WindOnShore,0.281
2020,7798,Solar,0.0
2020,7798,WindOffShore_flot,0.409
2020,7798,WindOnShore,0.245
2020,7799,Solar,0.0
2020,7799,WindOffShore_flot,0.365
2020,7799,WindOnShore,0.231
2020,7800,Solar,0.0
2020,7800,WindOffShore_flot,0.34
2020,7800,WindOnShore,0.226
2020,7801,Solar,0.0
2020,7801,WindOffShore_flot,0.33
2020,7801,WindOnShore,0.225
2020,7802,Solar,0.0
2020,7802,WindOffShore_flot,0.336
2020,7802,WindOnShore,0.231
2020,7803,Solar,0.0
2020,7803,WindOffShore_flot,0.353
2020,7803,WindOnShore,0.239
2020,7804,Solar,0.0
2020,7804,WindOffShore_flot,0.395
2020,7804,WindOnShore,0.263
2020,7805,Solar,0.0
2020,7805,WindOffShore_flot,0.472
2020,7805,WindOnShore,0.309
2020,7806,Solar,0.0
2020,7806,WindOffShore_flot,0.557
2020,7806,WindOnShore,0.364
2020,7807,Solar,0.0
2020,7807,WindOffShore_flot,0.635
2020,7807,WindOnShore,0.415
2020,7808,Solar,0.057
2020,7808,WindOffShore_flot,0.684
2020,7808,WindOnShore,0.435
2020,7809,Solar,0.241
2020,7809,WindOffShore_flot,0.711
2020,7809,WindOnShore,0.435
2020,7810,Solar,0.378
2020,7810,WindOffShore_flot,0.781
2020,7810,WindOnShore,0.497
2020,7811,Solar,0.387
2020,7811,WindOffShore_flot,0.862
2020,7811,WindOnShore,0.605
2020,7812,Solar,0.346
2020,7812,WindOffShore_flot,0.909
2020,7812,WindOnShore,0.688
2020,7813,Solar,0.221
2020,7813,WindOffShore_flot,0.934
2020,7813,WindOnShore,0.739
2020,7814,Solar,0.116
2020,7814,WindOffShore_flot,0.948
2020,7814,WindOnShore,0.763
2020,7815,Solar,0.057
2020,7815,WindOffShore_flot,0.956
2020,7815,WindOnShore,0.784
2020,7816,Solar,0.012
2020,7816,WindOffShore_flot,0.964
2020,7816,WindOnShore,0.814
2020,7817,Solar,0.0
2020,7817,WindOffShore_flot,0.965
2020,7817,WindOnShore,0.825
2020,7818,Solar,0.0
2020,7818,WindOffShore_flot,0.968
2020,7818,WindOnShore,0.831
2020,7819,Solar,0.0
2020,7819,WindOffShore_flot,0.968
2020,7819,WindOnShore,0.834
2020,7820,Solar,0.0
2020,7820,WindOffShore_flot,0.97
2020,7820,WindOnShore,0.84
2020,7821,Solar,0.0
2020,7821,WindOffShore_flot,0.976
2020,7821,WindOnShore,0.863
2020,7822,Solar,0.0
2020,7822,WindOffShore_flot,0.984
2020,7822,WindOnShore,0.89
2020,7823,Solar,0.0
2020,7823,WindOffShore_flot,0.989
2020,7823,WindOnShore,0.922
2020,7824,Solar,0.0
2020,7824,WindOffShore_flot,0.988
2020,7824,WindOnShore,0.944
2020,7825,Solar,0.0
2020,7825,WindOffShore_flot,0.979
2020,7825,WindOnShore,0.958
2020,7826,Solar,0.0
2020,7826,WindOffShore_flot,0.968
2020,7826,WindOnShore,0.968
2020,7827,Solar,0.0
2020,7827,WindOffShore_flot,0.96
2020,7827,WindOnShore,0.973
2020,7828,Solar,0.0
2020,7828,WindOffShore_flot,0.97
2020,7828,WindOnShore,0.97
2020,7829,Solar,0.0
2020,7829,WindOffShore_flot,0.986
2020,7829,WindOnShore,0.958
2020,7830,Solar,0.0
2020,7830,WindOffShore_flot,0.989
2020,7830,WindOnShore,0.942
2020,7831,Solar,0.0
2020,7831,WindOffShore_flot,0.988
2020,7831,WindOnShore,0.932
2020,7832,Solar,0.004
2020,7832,WindOffShore_flot,0.98
2020,7832,WindOnShore,0.907
2020,7833,Solar,0.04
2020,7833,WindOffShore_flot,0.939
2020,7833,WindOnShore,0.817
2020,7834,Solar,0.106
2020,7834,WindOffShore_flot,0.827
2020,7834,WindOnShore,0.649
2020,7835,Solar,0.181
2020,7835,WindOffShore_flot,0.658
2020,7835,WindOnShore,0.466
2020,7836,Solar,0.302
2020,7836,WindOffShore_flot,0.494
2020,7836,WindOnShore,0.314
2020,7837,Solar,0.312
2020,7837,WindOffShore_flot,0.328
2020,7837,WindOnShore,0.194
2020,7838,Solar,0.266
2020,7838,WindOffShore_flot,0.199
2020,7838,WindOnShore,0.112
2020,7839,Solar,0.134
2020,7839,WindOffShore_flot,0.129
2020,7839,WindOnShore,0.081
2020,7840,Solar,0.046
2020,7840,WindOffShore_flot,0.083
2020,7840,WindOnShore,0.073
2020,7841,Solar,0.0
2020,7841,WindOffShore_flot,0.067
2020,7841,WindOnShore,0.069
2020,7842,Solar,0.0
2020,7842,WindOffShore_flot,0.061
2020,7842,WindOnShore,0.065
2020,7843,Solar,0.0
2020,7843,WindOffShore_flot,0.063
2020,7843,WindOnShore,0.074
2020,7844,Solar,0.0
2020,7844,WindOffShore_flot,0.088
2020,7844,WindOnShore,0.093
2020,7845,Solar,0.0
2020,7845,WindOffShore_flot,0.18
2020,7845,WindOnShore,0.137
2020,7846,Solar,0.0
2020,7846,WindOffShore_flot,0.282
2020,7846,WindOnShore,0.179
2020,7847,Solar,0.0
2020,7847,WindOffShore_flot,0.379
2020,7847,WindOnShore,0.196
2020,7848,Solar,0.0
2020,7848,WindOffShore_flot,0.514
2020,7848,WindOnShore,0.24
2020,7849,Solar,0.0
2020,7849,WindOffShore_flot,0.664
2020,7849,WindOnShore,0.317
2020,7850,Solar,0.0
2020,7850,WindOffShore_flot,0.748
2020,7850,WindOnShore,0.353
2020,7851,Solar,0.0
2020,7851,WindOffShore_flot,0.803
2020,7851,WindOnShore,0.391
2020,7852,Solar,0.0
2020,7852,WindOffShore_flot,0.856
2020,7852,WindOnShore,0.452
2020,7853,Solar,0.0
2020,7853,WindOffShore_flot,0.883
2020,7853,WindOnShore,0.482
2020,7854,Solar,0.0
2020,7854,WindOffShore_flot,0.886
2020,7854,WindOnShore,0.48
2020,7855,Solar,0.0
2020,7855,WindOffShore_flot,0.883
2020,7855,WindOnShore,0.501
2020,7856,Solar,0.013
2020,7856,WindOffShore_flot,0.881
2020,7856,WindOnShore,0.514
2020,7857,Solar,0.072
2020,7857,WindOffShore_flot,0.865
2020,7857,WindOnShore,0.482
2020,7858,Solar,0.11
2020,7858,WindOffShore_flot,0.842
2020,7858,WindOnShore,0.454
2020,7859,Solar,0.105
2020,7859,WindOffShore_flot,0.813
2020,7859,WindOnShore,0.423
2020,7860,Solar,0.12
2020,7860,WindOffShore_flot,0.786
2020,7860,WindOnShore,0.413
2020,7861,Solar,0.184
2020,7861,WindOffShore_flot,0.785
2020,7861,WindOnShore,0.435
2020,7862,Solar,0.314
2020,7862,WindOffShore_flot,0.789
2020,7862,WindOnShore,0.442
2020,7863,Solar,0.241
2020,7863,WindOffShore_flot,0.785
2020,7863,WindOnShore,0.438
2020,7864,Solar,0.091
2020,7864,WindOffShore_flot,0.77
2020,7864,WindOnShore,0.428
2020,7865,Solar,0.0
2020,7865,WindOffShore_flot,0.781
2020,7865,WindOnShore,0.458
2020,7866,Solar,0.0
2020,7866,WindOffShore_flot,0.77
2020,7866,WindOnShore,0.447
2020,7867,Solar,0.0
2020,7867,WindOffShore_flot,0.735
2020,7867,WindOnShore,0.419
2020,7868,Solar,0.0
2020,7868,WindOffShore_flot,0.679
2020,7868,WindOnShore,0.379
2020,7869,Solar,0.0
2020,7869,WindOffShore_flot,0.624
2020,7869,WindOnShore,0.346
2020,7870,Solar,0.0
2020,7870,WindOffShore_flot,0.607
2020,7870,WindOnShore,0.331
2020,7871,Solar,0.0
2020,7871,WindOffShore_flot,0.6
2020,7871,WindOnShore,0.326
2020,7872,Solar,0.0
2020,7872,WindOffShore_flot,0.575
2020,7872,WindOnShore,0.311
2020,7873,Solar,0.0
2020,7873,WindOffShore_flot,0.545
2020,7873,WindOnShore,0.295
2020,7874,Solar,0.0
2020,7874,WindOffShore_flot,0.542
2020,7874,WindOnShore,0.29
2020,7875,Solar,0.0
2020,7875,WindOffShore_flot,0.575
2020,7875,WindOnShore,0.313
2020,7876,Solar,0.0
2020,7876,WindOffShore_flot,0.609
2020,7876,WindOnShore,0.338
2020,7877,Solar,0.0
2020,7877,WindOffShore_flot,0.627
2020,7877,WindOnShore,0.353
2020,7878,Solar,0.0
2020,7878,WindOffShore_flot,0.604
2020,7878,WindOnShore,0.334
2020,7879,Solar,0.0
2020,7879,WindOffShore_flot,0.556
2020,7879,WindOnShore,0.283
2020,7880,Solar,0.068
2020,7880,WindOffShore_flot,0.53
2020,7880,WindOnShore,0.235
2020,7881,Solar,0.287
2020,7881,WindOffShore_flot,0.502
2020,7881,WindOnShore,0.198
2020,7882,Solar,0.44
2020,7882,WindOffShore_flot,0.456
2020,7882,WindOnShore,0.173
2020,7883,Solar,0.491
2020,7883,WindOffShore_flot,0.407
2020,7883,WindOnShore,0.157
2020,7884,Solar,0.464
2020,7884,WindOffShore_flot,0.355
2020,7884,WindOnShore,0.14
2020,7885,Solar,0.487
2020,7885,WindOffShore_flot,0.31
2020,7885,WindOnShore,0.117
2020,7886,Solar,0.504
2020,7886,WindOffShore_flot,0.29
2020,7886,WindOnShore,0.106
2020,7887,Solar,0.384
2020,7887,WindOffShore_flot,0.308
2020,7887,WindOnShore,0.12
2020,7888,Solar,0.181
2020,7888,WindOffShore_flot,0.333
2020,7888,WindOnShore,0.148
2020,7889,Solar,0.0
2020,7889,WindOffShore_flot,0.359
2020,7889,WindOnShore,0.173
2020,7890,Solar,0.0
2020,7890,WindOffShore_flot,0.398
2020,7890,WindOnShore,0.195
2020,7891,Solar,0.0
2020,7891,WindOffShore_flot,0.449
2020,7891,WindOnShore,0.215
2020,7892,Solar,0.0
2020,7892,WindOffShore_flot,0.494
2020,7892,WindOnShore,0.233
2020,7893,Solar,0.0
2020,7893,WindOffShore_flot,0.508
2020,7893,WindOnShore,0.238
2020,7894,Solar,0.0
2020,7894,WindOffShore_flot,0.511
2020,7894,WindOnShore,0.235
2020,7895,Solar,0.0
2020,7895,WindOffShore_flot,0.524
2020,7895,WindOnShore,0.241
2020,7896,Solar,0.0
2020,7896,WindOffShore_flot,0.539
2020,7896,WindOnShore,0.25
2020,7897,Solar,0.0
2020,7897,WindOffShore_flot,0.509
2020,7897,WindOnShore,0.232
2020,7898,Solar,0.0
2020,7898,WindOffShore_flot,0.451
2020,7898,WindOnShore,0.206
2020,7899,Solar,0.0
2020,7899,WindOffShore_flot,0.43
2020,7899,WindOnShore,0.202
2020,7900,Solar,0.0
2020,7900,WindOffShore_flot,0.429
2020,7900,WindOnShore,0.212
2020,7901,Solar,0.0
2020,7901,WindOffShore_flot,0.406
2020,7901,WindOnShore,0.208
2020,7902,Solar,0.0
2020,7902,WindOffShore_flot,0.364
2020,7902,WindOnShore,0.189
2020,7903,Solar,0.0
2020,7903,WindOffShore_flot,0.291
2020,7903,WindOnShore,0.154
2020,7904,Solar,0.011
2020,7904,WindOffShore_flot,0.205
2020,7904,WindOnShore,0.112
2020,7905,Solar,0.046
2020,7905,WindOffShore_flot,0.116
2020,7905,WindOnShore,0.068
2020,7906,Solar,0.083
2020,7906,WindOffShore_flot,0.056
2020,7906,WindOnShore,0.03
2020,7907,Solar,0.158
2020,7907,WindOffShore_flot,0.043
2020,7907,WindOnShore,0.017
2020,7908,Solar,0.38
2020,7908,WindOffShore_flot,0.046
2020,7908,WindOnShore,0.018
2020,7909,Solar,0.63
2020,7909,WindOffShore_flot,0.048
2020,7909,WindOnShore,0.02
2020,7910,Solar,0.554
2020,7910,WindOffShore_flot,0.061
2020,7910,WindOnShore,0.025
2020,7911,Solar,0.403
2020,7911,WindOffShore_flot,0.104
2020,7911,WindOnShore,0.04
2020,7912,Solar,0.181
2020,7912,WindOffShore_flot,0.179
2020,7912,WindOnShore,0.071
2020,7913,Solar,0.0
2020,7913,WindOffShore_flot,0.285
2020,7913,WindOnShore,0.125
2020,7914,Solar,0.0
2020,7914,WindOffShore_flot,0.403
2020,7914,WindOnShore,0.194
2020,7915,Solar,0.0
2020,7915,WindOffShore_flot,0.508
2020,7915,WindOnShore,0.266
2020,7916,Solar,0.0
2020,7916,WindOffShore_flot,0.618
2020,7916,WindOnShore,0.353
2020,7917,Solar,0.0
2020,7917,WindOffShore_flot,0.72
2020,7917,WindOnShore,0.438
2020,7918,Solar,0.0
2020,7918,WindOffShore_flot,0.807
2020,7918,WindOnShore,0.519
2020,7919,Solar,0.0
2020,7919,WindOffShore_flot,0.871
2020,7919,WindOnShore,0.575
2020,7920,Solar,0.0
2020,7920,WindOffShore_flot,0.914
2020,7920,WindOnShore,0.644
2020,7921,Solar,0.0
2020,7921,WindOffShore_flot,0.929
2020,7921,WindOnShore,0.689
2020,7922,Solar,0.0
2020,7922,WindOffShore_flot,0.92
2020,7922,WindOnShore,0.686
2020,7923,Solar,0.0
2020,7923,WindOffShore_flot,0.89
2020,7923,WindOnShore,0.647
2020,7924,Solar,0.0
2020,7924,WindOffShore_flot,0.822
2020,7924,WindOnShore,0.576
2020,7925,Solar,0.0
2020,7925,WindOffShore_flot,0.669
2020,7925,WindOnShore,0.446
2020,7926,Solar,0.0
2020,7926,WindOffShore_flot,0.48
2020,7926,WindOnShore,0.289
2020,7927,Solar,0.0
2020,7927,WindOffShore_flot,0.449
2020,7927,WindOnShore,0.237
2020,7928,Solar,0.034
2020,7928,WindOffShore_flot,0.53
2020,7928,WindOnShore,0.262
2020,7929,Solar,0.202
2020,7929,WindOffShore_flot,0.578
2020,7929,WindOnShore,0.283
2020,7930,Solar,0.446
2020,7930,WindOffShore_flot,0.503
2020,7930,WindOnShore,0.221
2020,7931,Solar,0.593
2020,7931,WindOffShore_flot,0.444
2020,7931,WindOnShore,0.22
2020,7932,Solar,0.644
2020,7932,WindOffShore_flot,0.441
2020,7932,WindOnShore,0.262
2020,7933,Solar,0.61
2020,7933,WindOffShore_flot,0.399
2020,7933,WindOnShore,0.252
2020,7934,Solar,0.523
2020,7934,WindOffShore_flot,0.398
2020,7934,WindOnShore,0.238
2020,7935,Solar,0.313
2020,7935,WindOffShore_flot,0.465
2020,7935,WindOnShore,0.266
2020,7936,Solar,0.07
2020,7936,WindOffShore_flot,0.534
2020,7936,WindOnShore,0.316
2020,7937,Solar,0.0
2020,7937,WindOffShore_flot,0.549
2020,7937,WindOnShore,0.338
2020,7938,Solar,0.0
2020,7938,WindOffShore_flot,0.57
2020,7938,WindOnShore,0.354
2020,7939,Solar,0.0
